CUSTOMER_CODE;CUSTOMER_NAME;CUSTOMER_ADDRESS;DIST_CHANNEL;CHANNEL_NAME;BRANCH_ID;BRANCH_DESC;PHONE1;FAX;CITY;POSTAL_CODE;NPWP;GRUP
941506;AP CHAIN-APOTEK-K-24 GEGERKALONG;JL. GEGERKALONG HILIR NO. 58 GEGERKALONG SUKASARI;16;Apotek Chain;BD2;BANDUNG-2;;;BANDUNG;40152;31.263.749.9-428.000;K-24 GROUP
1067029;KLINIK UTAMA NUSA LIMA / PT. NUSA LIMA MEDIKA;JL RONGGOWARSITO NO.40 RT.003 RW.002 CINTA RAJA SAIL PEKANBARU RIAU;72;Klinik;PKB;PEKAN BARU;;;PEKANBARU;28131;73.105.419.3-211.000;
947981;AP. ROMAN FARMA;JL. TAMAN KARYA, TUAH KARYA, PANAM - PEKANBARU;14;Apotek;PKB;PEKAN BARU;;;PEKANBARU;28291;89.785.972.4-222.000;
739369;AP. BERKAT FARMA;JL. SENTOT ALI BASA RT.13 PAYO SELINCAH JAMBI TIMUR JAMBI;14;Apotek;JBI;JAMBI;;;JAMBI;36142;64.206.448.9-331.000;
1000720;AP. BILLA;JL. SULTAN HASANUDIN PASIR PUTIH PAAL MERAH KOTA JAMBI;14;Apotek;JBI;JAMBI;;;JAMBI;36139;69.817.097.4-331.000;
1239173;AP. TOHPATI;JL. WR. SUPRATMAN NO. 320 DENPASAR;14;Apotek;DPS;DENPASAR;;;DENPASAR;80237;94.990.137.5-903.000;
1069943;AP. DEWI ROOS FARMA;JL. CIPOREAT NO. 60 RT 03 RW 03 KEL. PASANGGRAHAN KEC. UJUNG BERUNG KOTA BANDUNG;14;Apotek;BD2;BANDUNG-2;;;BANDUNG;40617;80.198.431.1-429.000;
936382;AP. SINAR HUSADA;JL. RUKO TAMAN PONDOK INDAH A-25 SURABAYA;14;Apotek;SB1;SURABAYA-1;;;SURABAYA;60228;07.240.228.2-618.000;
1298169;AP. RATNA 2;JL. HAYAM WURUK NO 88A PASAR TUGU;14;Apotek;BDL;BANDAR LAMPUNG;;;BANDAR LAMPUNG;35128;70.262.747.2-324.000;
919041;AP. K-24 GUBERNUR SURYO;JL. GUBERNUR SURYO 1-A RT.01 RW.03 KARANGPOH GRESIK;16;Apotek Chain;SB2;SURABAYA-2;;;GRESIK;61116;03.284.536.4-612.000;K-24 GROUP
401107;SWALAYAN ARCO;JL. A. YANI NO. 70 LUWUK;42;Mini Market - Lokal;PLU;PALU;;;BANGGAI;94711;06.834.779.8.832.000;
992537;AP. DEWI SEHAT FARMA;JL. PEMUDA NO.196 PATI WETAN, PATI, KAB. PATI;14;Apotek;KDS;KUDUS;;;PATI;59115;08.793.373.5-507.001;
34868;AP. RINI / CV. MURDI;JL. BALAI PUSTAKA TIMUR 11 CIPINANG, PULOGADUNG;14;Apotek;JK1;JAKARTA-1;;;JAKARTA TIMUR;13220;01.308.917.2-007.000;
920682;AP. MITRA SEHATI;JL. BLOK KRAJAN DS. MIJEN RT.03/04 KALIWUNGU, KDS;14;Apotek;KDS;KUDUS;;;KUDUS;59332;46.664.215.4-506.000;
34875;AP. ARUMBAI;JL. KAYU PUTIH I BLOK B NO. 5 RT 10/07 PULO GADUNG;14;Apotek;JK1;JAKARTA-1;;;JAKARTA TIMUR;13260;55.450.802.8-003.000;
765841;AP. INDRAJAYA 2;JL MS BATUBARA NO 140 KUPANG TEBA TELUK BETUNG UTARA BANDAR LAMPUNG;14;Apotek;BDL;BANDAR LAMPUNG;;;BANDAR LAMPUNG;35212;08.506.833.6-324.000;
1064273;TO. NINDI FARMA;DS BANJARARUM RT.003 RW.004 BANJARARUM, RENGEL, TUBAN;19;Toko Obat Berizin;SB2;SURABAYA-2;;;TUBAN;62371;90.452.803.1-648.000;
1283214;AP. K-24 PERDAGANGAN;JL PERDAGANGAN NO.10 RT. 23 BANJARMASIN;14;Apotek;BMS;BANJARMASIN;;;BANJARMASIN;70124;95.879.389.5-731.000;K-24 GROUP
1056322;AP. MARINA;JL. TRIKORA RAYA RT. 42 RW. 07 GUNTUNG MANGGIS (SEB RS IDAMAN) BANJARBARU;14;Apotek;BMS;BANJARMASIN;;;BANJARBARU;70724;16.038.822.9-732.000;
925902;AP. LUMBUNG OBAT HOS COKROAMINOTO;JL. HOS COKROAMINOTO NO 135, TEGALREJO, YOGYAKARTA;14;Apotek;YOG;YOGYAKARTA;;;Tegalrejo;55244;66.161.328.1-541.000;
1271161;AP. RAFA FARMA BULAK JAYA;JALAN BULAK JAYA NO.73 WONOKUSUMO SEMAMPIR;14;Apotek;SB2;SURABAYA-2;;;SURABAYA;60154;45.512.462.8-644.000;
257035;AP. DIAN FARMA;JL. LETDA SUJONO NO.3 MEDAN;14;Apotek;MDN;MEDAN;82160713848;;MEDAN;20223;24.355.276.7.122.000;
104482;TK. RIZKY;JL. BANTUL KM 6,KASIHAN,BANTUL;42;Mini Market - Lokal;YOG;YOGYAKARTA;;;KASIHAN;55184;;
1152190;AP. OMAH SEHAT;JL. PALAGAN TENTARA PELAJAR NO. 120;14;Apotek;YOG;YOGYAKARTA;;;SLEMAN;55581;80.535.036.0-321.000;
1009100;AP. KARANGKAJEN;KARANGKAJEN MG III/18A BRONTOKUSUMAN, MERGANGSAN, YOGYAKARTA;14;Apotek;YOG;YOGYAKARTA;;;Mergangsan;55153;24.164.899.7-533.000;
1167251;AP. RIRA FARMA;JL KH MASMANSYUR GG ASTER NO 26 KEL RAWA LAUT KEC ENGGAL;14;Apotek;BDL;BANDAR LAMPUNG;;;BANDAR LAMPUNG;35135;013425723054000;
1009024;AP. K-24 TLOGOSARI;JL. TLOGOSARI RAYA II NO.42, TLOGOSARI KULON, PEDURUNGAN, SEMARANG;16;Apotek Chain;SMG;SEMARANG;;;SEMARANG;50196;82.370.063.8-518.000;K-24 GROUP
929177;AP. RANTI FARMA;JL ZA PAGAR ALAM BRABASAN;14;Apotek;BDL;BANDAR LAMPUNG;;;MESUJI;34598;55.757.790.5-326.000;
1028479;AP. K-24 SLG;JL. RAYA TUGUREJO NGASEM KAB. KEDIRI;16;Apotek Chain;KDR;KEDIRI;;;KEDIRI;64182;84.483.840.9-655.000;K-24 GROUP
974253;TO. ARSA JAYA ABADI;RUKO GRAND BSI BLOK.B3 NO.03 BELIAN, BATAM KOTA;19;Toko Obat Berizin;BTM;BATAM;;;BATAM;29464;72.863.973.3-215.000;
1045046;AP. RAFLESIA FARMA;KOMP. BUKIT CITRA LESTARI J1 NO 03 BATU BESAR, NONGSA;14;Apotek;BTM;BATAM;;;BATAM;29466;85.423.211.3-215.000;
965709;TO. ROZI;BENGKONG KOLAM MAS BLOK.A NO.11;19;Toko Obat Berizin;BTM;BATAM;;;BATAM;29432;72.859.514.1-215.000;
198196;AP. DUTA FARMA;JL.LETJEN.SUPRAPTO NO.27 PURBALINGGA PBG;14;Apotek;PWK;PURWOKERTO;;;PURBALINGGA;53312;08.871.470.4.529.000;
382106;AP. KARUNIA FARMA;JL. KINIBALU NO 26 TENGGARONG;14;Apotek;SMD;SAMARINDA;;;KUTAI KARTANEGARA;75514;49.515.671.3-722.000;
976123;AP. LATIVA;JL. BIAWAN RT.10 KEL. SIDOMULYO, SAMARINDA ILIR;14;Apotek;SMD;SAMARINDA;;;SAMARINDA;75116;74.535.482.9-722.000;
1042325;RS. MITRA KELUARGA BINTARO;JL.RAYA BINTARO UTAMA SEKTOR 3A,PONDOK KARYA,PONDOK AREN,TANGERANG SELATAN,BANTEN;21;RS Swasta;JK2;JAKARTA-2;;;TANGERANG SELATAN;15225;01.609.868.3-431.000;
1006967;AP. GLOBAL PHARMA;RUKO PORIS INDAH A9 N0.2 TANGERANG;14;Apotek;JK2;JAKARTA-2;;;TANGERANG;15122;44.574.838.7.416.000;
52882;AP. CIPTO;TELUG GONG BLK A/40 JAKARTA;14;Apotek;JK2;JAKARTA-2;;;JAKARTA UTARA;14450;01.318.581.4.041.000;
935205;AP. K-24 SANANWETAN;JL. KALIMANTAN RUKO NIAGA JAYA KAV.6-7 SANAN WETAN - BLITAR;16;Apotek Chain;MLG;MALANG;;;BLITAR;66137;66.622.466.2-653.000;K-24 GROUP
608490;AP. SETIA;JL.H.LEBAR BLOK 81 NO.9B RT.007 RW.010,MERUYA UTARA,KEMBANGAN,JAKARTA BARAT;14;Apotek;JK2;JAKARTA-2;;;JAKARTA BARAT;11620;59.467.235.4-086.000;
1006953;AP. 3 PLUS CARE;GREEN LAKE CITY RUKAN CROWN BLOK I NO.19 RT 002 RW 014 PETIR CIPONDOH KOTA TANGERANG;14;Apotek;JK2;JAKARTA-2;;;TANGERANG;15147;76.704.213.8-416.000;
932616;AP. MOSE;JL.NUSA JAYA NO.14,PONDOK KARYA,PONDOK AREN,TANGERANG SELATAN;14;Apotek;JK2;JAKARTA-2;;;TANGERANG SELATAN;15225;24.808.081.4-526.000;
1065148;PT.NAGA SWALAYAN;JL.S.AGUNG PONDOK UNGU BEKASI;41;Supermarket - LKA;BKS;BEKASI;;;BEKASI;17124;31.697.876.6-432.000;NAGA GROUP
1007027;PT. MEDIKALOKA CILEUNGSI ( RS. HERMINA MEKARSARI);JL. RAYA CILEUNGSI - JONGGOL;21;RS Swasta;BKS;BEKASI;;;BOGOR;16820;31.417.132.3-436.000;
547786;TOKO APRI MART;JL. RAYA SUNGAILIAT SELINDUNG BARU;42;Mini Market - Lokal;PKP;PANGKAL PINANG;;;PANGKALPINANG;33117;07.432.499.7-304.001;
981902;AP. K24 VIENNA SEKTOR 8A;JL.KELAPA DUA RAYA RUKO VIENNA BLOK B NO.6 RT 001 RW 004 KEL. KELAPA DUA TANGERANG;16;Apotek Chain;TGR;TANGERANG;;;TANGERANG;15810;31.204.387.0-452.001;K-24 GROUP
1011522;PT.CENTURY FRANCHISINDO UTAMA;JL.RAYA BITUNG KP.POS BITUNG, RT.017/004, KADU, CURUG;16;Apotek Chain;TGR;TANGERANG;;;TANGERANG;42381;01.640.177.0-013.000;CENTURY GROUP
1073733;AP. 99 JAYA;JL. PARIWISATA NO 17-18, SENTELUK, BATU LAYAR, LOMBOK BARAT, NTB;14;Apotek;MTR;MATARAM;;;LOMBOK BARAT;83355;46.263.384.3.656.000;
949232;AP. MITRA;JL. PRABU RANGKASARI DASAN CERMEN, SANDUBAYA MATARAM;14;Apotek;MTR;MATARAM;;;MATARAM;83232;66.728.461.6-911.000;
646875;AP. SINTA FARMA 2;JL. SUTOMO NO. 64 P. SIANTAR;14;Apotek;PMS;PEMATANG SIANTAR;;;PEMATANG SIANTAR;21118;06.604.423.1-117.000;
1056680;AP. MAUPE;JL. AM. AKBAR NO.40 SUMPANG BINANGAE BARRU;14;Apotek;MKS;MAKASSAR;;;BARRU;90712;14.192.153.6-803.000;
387655;AP. MILLENIA FARMA;JL.KERAMAT DESA PSR MELAYU SBS;14;Apotek;PTK;PONTIANAK;;;SAMBAS;79465;07.303.803.6.702.000;
47358;PT.LION SUPER INDO;LSI CINERE RAYA JL.CINERE RAYA RT.004/RW.008 KEL. CINERE, KEC.CINERE KOTA DEPOK , JAWA BARAT;46;Supermarket - NKA;JK3;JAKARTA-3;;;DEPOK;16514;01.781.372.6-046.000;LION SUPER GROUP
1007866;AP. K-24 BAMBU APUS;JLN. BAMBU APUS RAYA RT 003 RW 001 BAMBU APUS - CIPAYUNG JAKARATA TIMUR;16;Apotek Chain;DPK;DEPOK;;;JAKARTA TIMUR;13890;03.289.314.1-009.000;K-24 GROUP
996828;RS. PRIKASIH;JLN. RS.FATMAWATI 74 PD.LABU(S);21;RS Swasta;DPK;DEPOK;;;JAKARTA SELATAN;12430;03.027.698.4-016.000;
1042675;AP. SOLO;JL. BRIGJEND KATAMSO NO.3 RT.03/02 TEGALHARJO JEBRES;14;Apotek;SLO;SOLO;;;SURAKARTA (SOLO);57128;85.948.635.9-526.000;
988329;AP. BAYA HUSADA;JL. MERAPI NO.4 SISWODIPURAN BOYOLALI;14;Apotek;SLO;SOLO;;;BOYOLALI;57311;74.766.955.4-527.000;
558510;AP. KARTENS;JL.TOAR NO.5-7 MANADO;14;Apotek;MNO;MANADO;;;MANADO;95111;14.470.581.1-821.000;
1058540;AP. VITO;JL. BATURAN INDAH RAYA RT. 013 RW. 031 FAJAR INDAH KEL. BATURAN KEC. COLOMADU KAB. KARANGANYAR JAWA ;14;Apotek;SLO;SOLO;;;KARANGANYAR;57171;92.251.424.5-528.000;
946386;AP. CAHAYA;JL. GAJAH MADA NO.61-62, PONTIANAK;14;Apotek;PTK;PONTIANAK;;;PONTIANAK;78112;70.769.469.1-701.000;
1059934;AP.  WAFIRAH;JL. RAYA MODONG RT 03 RW 02 MODONG TULANGAN SIDOARJO;14;Apotek;SB1;SURABAYA-1;;;SIDOARJO;61273;36.903.012.7-603.000;
617844;AP. JAMBAK;JL.DEMANG LEBAR DAUN NO.35 RW.10 DEMANG LEBAR DAUN ILIR BARAT I PALEMBANG;14;Apotek;PLB;PALEMBANG;081368131103;;PALEMBANG;30128;08.430.099.5-301.000;
1056804;AP IVORY FARMA;JL POROS OPI RUKO OPI REGERCY BLOK BB NO 1C 15 ULU JAKABARING PALEMBANG;14;Apotek;PLB;PALEMBANG;;;PALEMBANG;30257;83.584.260.0-327.000;
1022050;AP K-24 DI PANJAITAN;JL DI PANJAITAN NO 1329 BAGUS KUNING PLAJU PALEMBANG;16;Apotek Chain;PLB;PALEMBANG;;;PALEMBANG;30268;83.276.808.9-306.000;K-24 GROUP
50178;RSIA BRAWIJAYA DUREN TIGA;JL.PLN DUREN TIGA NO.05 RT.001 RW.01 PANCORAN;21;RS Swasta;PJT;PEJATEN;;;JAKARTA SELATAN;12780;01.945.495.8-061.000;
948882;AP. TANJUNG;JL. SAM RATULANGI KEL. KAROMBASAN UTARA KEC. WANEA - MANADO;14;Apotek;MNO;MANADO;;;MANADO;95117;06.884.666.6-821.000;
941286;KLINIK PERISAI HUSADA;JL. HALMAHERA NO.8;72;Klinik;BD2;BANDUNG-2;;;BANDUNG;40115;02.241.348.8-423.000;
621920;AP. BINTANG SEMESTA;JL. JEND.SUDIRMAN NO.16 RT.01 JAMBI;14;Apotek;JBI;JAMBI;;;JAMBI;36142;72.619.013.5-331.000;
924932;AP. MANDIRI;JL. RAYA TOMOHON, KAMASI LINGK II KEC. TOMOHON TENGAH, TOMOHON;14;Apotek;MNO;MANADO;;;TOMOHON;95417;16.798.813.8-821.000;
564709;AP. DIO FARMA;JL. SEPINGGAN BARU NO. 104 BALIKPAPAN;14;Apotek;BPP;BALIKPAPAN;542-7231895;;BALIKPAPAN;76115;06.149.496.9-721.000;
1004734;RS. KARUNIA KASIH;JL.RAYA JATIWARINGIN NO.133 RT 006 RW 003, JATIWARINGIN-PONDOKGEDE, BEKASI-JAWA BARAT;21;RS Swasta;PJT;PEJATEN;;;BEKASI;17411;02.665.249.5-432.000;
486897;AP. MERANTI;JL. KOL.ABUNJANI 39 SIPIN;14;Apotek;JBI;JAMBI;;;JAMBI;36129;08.520.584.7-331.000;
1096169;AP. K24 - SIMPANG PULAI;JLN SULTAN AGUNG NO 3;16;Apotek Chain;JBI;JAMBI;;;JAMBI;36124;94.123.985.7-331.000;K-24 GROUP
941414;RSIA. LIMIJATI;JL. LL.RE.MARTADINATA 39, BANDUNG;21;RS Swasta;BD2;BANDUNG-2;;;BANDUNG;40115;01.422.135.2-441.000;
944315;AP. TRANS;JL. DURIAN NO. 80 A-B RT. RW. KEL. LABUH BARU TIMUR, KEC. PAYUNG SEKAKI - PEKANBARU, RIAU;14;Apotek;PKB;PEKAN BARU;;;PEKANBARU;28292;71.032.313.0-216.000;
1046731;AP. MOJOKERTO;JL. A. YANI NO. 17 PURWOTENGAH MAGERSARI MOJOKERTO;14;Apotek;SB1;SURABAYA-1;;;MOJOKERTO;61311;90.128.086.7-602.000;
1057844;AP. KERAMAS USADHA;JL. MARUTI NO. 8, BR. MASPAIT DESA KERAMAS,BLAHBATUH;14;Apotek;DPS;DENPASAR;;;GIANYAR;80581;79.133.261.2-907.000;
408819;AP. CEMPAKA;JL WR.SUPRATMAN 3 DENPASAR;14;Apotek;DPS;DENPASAR;;;DENPASAR;80112;14.069.745.9-907.000;
1028367;AP. MAYADNYA;JL. TUKAD BATANGHARI NO. 42 PANJER DENPASAR;14;Apotek;DPS;DENPASAR;;;DENPASAR;80223;47.474.028.9-903.000;
1057133;JBR-AP. IZZI FARMA;JL. SUMATRA NO. 53 SUMBERSARI SUMBERSARI JEMBER;14;Apotek;JBR;JEMBER;;;JEMBER;68121;72.637.261.8-626.000;
986140;TK. REGAZA;JL. SETYO BUDI NO.84 KLANGON, BOJONEGORO;42;Mini Market - Lokal;SB2;SURABAYA-2;;;BOJONEGORO;62113;;
524144;AP. BANGKA FARMA;JL. BANGKA NO. 58 / 52 MEDAN TIMUR;14;Apotek;MDN;MEDAN;;;MEDAN;20231;24.951.896.0-113.000;
1185298;AP. K-24 SIDOTOPO WETAN;JL. SIDOTOPO WETAN I LUAR NO.45 SURABAYA;16;Apotek Chain;SB2;SURABAYA-2;;;SURABAYA;60128;94.404.986.5-619.000;K-24 GROUP
988303;AP. PELANGI;JL. BASUKI RAHMAT NO. 183, KEC. BIROBULI UTARA, KEC. PALU SELATAN, PALU;14;Apotek;PLU;PALU;;;PALU;94231;80.999.090.6-831.000;
924048;PT. MEDIKALOKA HERMINA_RSIA. HERMINA JATINEGAR;JL. RAYA JATINEGARA BARAT 126 KAMPUNG MELAYU - JATINEGARA, JAKARTA TIMUR;21;RS Swasta;JK1;JAKARTA-1;;;JAKARTA TIMUR;13320;01.920.115.1-007.000;
928135;AP.BUMI SEHAT;JL.FLAMBOYAN RAYA NO.14, TANJUNG SELAMAT - MEDAN TUNTUNGAN;14;Apotek;MDN;MEDAN;;;MEDAN;20134;09.892.568.8-121.000;
970816;RSU. RACHMI DEWI;JL. JAWA NO.79-81 YOSOWILANGUN, MANYAR, GRESIK;21;RS Swasta;SB2;SURABAYA-2;;;GRESIK;61151;66.040.851.9-612.000;
933867;TK. BARU;JL. DIPONEGORO 339 KEDUNGADEM BOJONEGORO;32;Toko Kelontong;SB2;SURABAYA-2;;;BOJONEGORO;62195;;
33779;RS. ISLAM JAKARTA PONDOK KOPI;JL. RAYA PONDOK KOPI KLENDER;21;RS Swasta;JK1;JAKARTA-1;85693015196;;JAKARTA TIMUR;13460;01.361.114.0-073.000;RS MUHAMMADIYAH
593776;AP. RAFAEL;JL.JEND. SUDIRMAN NO.99 BANDAR JAYA TIMUR;14;Apotek;BDL;BANDAR LAMPUNG;81230587000;;METRO;34111;08.490.060.4-321.000;
348006;APT TUGU;JL HAYAM WURUK NO.10 BDL;14;Apotek;BDL;BANDAR LAMPUNG;;;BANDAR LAMPUNG;35125;08.499.451.6.322.000;
726571;AP. SUGENG/CV. FIRMAN;JL. PETEMON BARAT 138 SURABAYA;14;Apotek;SB2;SURABAYA-2;;;SURABAYA;60252;01.108.864.8.614.000;
1024409;AP. HANI;JL. H. BOEYASIN NO. 31 RT. 12 RW. 06 PELAIHARI;14;Apotek;BMS;BANJARMASIN;;;TANAH LAUT;70815;66.267.697.2-732.000;
917168;RSKIA SADEWA;BABARSARI TB XVI/13 B, CATUR TUNGGAL, DEPOK, SLEMAN;21;RS Swasta;YOG;YOGYAKARTA;;;DEPOK;55281;31.805.454.1-542.000;
106755;AP. RS. BETHESDA;JL. JEND.SUDIRMAN 70,YOGYAKARTA;21;RS Swasta;YOG;YOGYAKARTA;;;GONDOKUSUMAN;55225;01.139.894.8-541.001;
966947;MM. B 70 MART;JL. IMOGIRI TIMUR KM.14 WUKIRSARI IMOGIRI;42;Mini Market - Lokal;YOG;YOGYAKARTA;;;IMOGIRI;55782;71.577.968.2-543.000;
574318;AP. WIJAYA FARMA;JL. HANOMAN RAYA I NO. 6, SEMARANG;14;Apotek;SMG;SEMARANG;;;SEMARANG;50146;07.780.777.4-503.000;
624619;AP. DOA IBU;JL A. YANI NO 7 BANDAR JAYA;14;Apotek;BDL;BANDAR LAMPUNG;;;METRO;34111;73.092.349.7-321.000;
521224;TK. SUMARTI/IMRON;PS. JEBOR 3B, DEMAK;32;Toko Kelontong;SMG;SEMARANG;;;DEMAK;59511;;
555605;AP. MM FARMA;JL HAYAM WURUK NO. 134 KEDAMAIAN TANJUNG KARANG TIMUR;14;Apotek;BDL;BANDAR LAMPUNG;;;BANDAR LAMPUNG;35122;08.509.267.4-322.000;
358425;TK YUYUN;JL KI MAJA NO. 36 WAY HALIM;32;Toko Kelontong;BDL;BANDAR LAMPUNG;;;BANDAR LAMPUNG;35141;;
734448;AP. ANUGRAH FARMA;JL. MESJID PASAR LAMBARO INGIN JAYA;14;Apotek;BAC;BANDA ACEH;;;ACEH BESAR;.;16.253.548.8-101.000;
926464;TK. SYAZA;JL. TERMINAL BALOHAN KEC.SUKAJAYA SABANG;32;Toko Kelontong;BAC;BANDA ACEH;;;SABANG;23525;78.032.736.7-101.000;
1268221;PT. DAYA MUDA AGUNG;JL. RAYA TAMAN CIMANGGU NO. 9 RT 03 RW 01 KEL. KEDUNG WARINGIN, KEC TANAH SAREAL, BOGOR;68;Sub Distributor;BGR;BOGOR;;;BOGOR;16164;01.309.849.6-007.000;
1266161;AP. KEMBAR SENTOSA;JL. DIPONEGORO NO.163 RT.36 SANGATTA UTARA, KUTIM;14;Apotek;SMD;SAMARINDA;;;KUTAI TIMUR;75683;95.566.155.8-722.000;
382338;AP. SEMOGA SEHAT FARMA;JL. YOS SUDARSO 12 SAMARINDA;14;Apotek;SMD;SAMARINDA;;;SAMARINDA;75113;09.691.484.1.722.000;
305984;AP. ANEKA FARMA;JL. RY. KLAMPOK 40 BREBES;14;Apotek;TGL;TEGAL;;;BREBES;52252;14.084.481.2.501.000;
981922;RSIA AISYIAH;JL. RAYA PEKAJANGAN NO.610, PEKAJANGAN, KEDUNGWUNI, KAB. PEKALONGAN;21;RS Swasta;TGL;TEGAL;;;KAB. PEKALONGAN;51173;76.877.135.4-502.000;
985767;AP. SUHAT 24;JL. SOEKARNO HATTA NO.66 B MOJOLANGU, LOWOKWARU - MALANG;14;Apotek;MLG;MALANG;;;MALANG;65142;77.819.811.9-518.000;
952124;AP. GALUNGGUNG;RUKO PERUMAHAN GRAMAPURI BLOK CC NO.23 DESA WANASARI KEC. CIBITUNG;14;Apotek;BKS;BEKASI;;;BEKASI;17520;25.740.971.4-435.000;
872365;TOKO YOGYA;JL. PEGADAIAN NO.188, KEL.BARU. KEC.MANGGAR, TANJUNG PANDAN;32;Toko Kelontong;PKP;PANGKAL PINANG;;;TANJUNG PANDAN;33100;;
1309196;AP.K24 PARPOSTEL;JL PARPOSTEL NO. 101G JATILUHUR JATIASIH KOTA BEKASI JAWA BARAT 17425;16;Apotek Chain;BKS;BEKASI;;;BEKASI;17425;93.960.082.1-447.000;K-24 GROUP
62492;AP.MURNI 2;TGR REGENCY BLOK AE-1 NO.12A;14;Apotek;TGR;TANGERANG;;;TANGERANG;15111;07.168.904.6-402.000;
1051060;AP.KIMIA FARMA BLOSSOM;JL CITRA RAYA BOULEVARD RUKO BLOSSOM BLOK W1 NO.11 MEKARBAKTI PANONGAN TANGERANG;16;Apotek Chain;TGR;TANGERANG;;;TANGERANG;15710;01.061.227.3-051.000;KIMIA FARMA GROUP
1065148;PT.NAGA SWALAYAN;JL. RAYA PERJUANGAN RT004/RW08 WISMA ASRI HARAPAN BARU;41;Supermarket - LKA;BKS;BEKASI;;;BEKASI;17123;31.697.876.6-432.000;NAGA GROUP
1004216;PT.SINARSAHABAT INTIMAKMUR;PETA SELATAN BLOK A NO.1;41;Supermarket - LKA;TGR;TANGERANG;;;JAKARTA BARAT;11840;01.330.444.9-038.000;HARI-HARI GROUP
999033;AP. KEISYA WIJAYA;JL. LIMPAS PATROL DESA LIMPAS KEC. PATROL KAB. INDRAMAYU;14;Apotek;CRB;CIREBON;;;INDRAMAYU;45257;89.187.983.5-437.000;
646461;PT.INDOGROSIR;JL.I.GUSTI NGURAH RAI KEL.BINTARA KEC.BEKASI BARAT;46;Supermarket - NKA;JK3;JAKARTA-3;;;BEKASI;17134;01.781.214.0-046.000;INDO GROSIR
1174192;AP. LIMBANGAN;JL.URIP SUMOHARJO KOMPLEK RUKO NO.7 MERTASINGA CLP;14;Apotek;PWK;PURWOKERTO;;;CILACAP;53231;953449907522000;
1221187;AP. LISMA SIDODADI;JL. LETNAN JENDRAL SUPRAPTO NO.12 SIDANEGARA CILACAP TENGAH CLP;14;Apotek;PWK;PURWOKERTO;;;CILACAP;53223;953978327522000;
1000281;AP. PAHALA;JL VETERAN NO 66 KRANDEGAN BANJARNEGARA BNA;14;Apotek;PWK;PURWOKERTO;;;BANJARNEGARA;53414;82.357.588.1-529.000;
1074469;AP. IKO FARMA;JL. GARUDA HITAM KOMPLEK SD PUTRI RT.01 ;14;Apotek;BKL;BENGKULU;;;LUBUK LINGGAU;31626;69.181.104.6-303.000;
1203195;AP. HIZAM FARMA;JL RADEN PATAH rt.06 KEL. SUKARAMI, SELEBAR, KOTA BENGKULU;14;Apotek;BKL;BENGKULU;;;BENGKULU;38211;16.839.548.1-735.000;
1047758;AP. SARAAN;JL TERATAI, PERUM GADING RESIDENCE CITY, BLOK.N NO.1A KEL.PENURUNAN KEC.RATU SAMBAN, BENGKULU;14;Apotek;BKL;BENGKULU;;;BENGKULU;38223;83.403.016.5-311.000;
1035553;TOKO ASAHI;JL. BATUSANGKAR OMBILIN JORONG BULAKAN PADANG MAGEK RAMBATAN TANAH DATAR;32;Toko Kelontong;PDG;PADANG;;;TANAH DATAR;27271;;
1001733;AP. MAULANA;JL. SIMPANG BANDAR BUAT NO.3 PADANG;14;Apotek;PDG;PADANG;;;PADANG;25231;80.612.940.9-201.000;
1027142;AP.GRIYA FARMA METRO;JL.VENUS RAYA NO.31 MANJAHLEGA RANCASARI BANDUNG;14;Apotek;BDG;BANDUNG;;;BANDUNG;40295;80.710.706.5-429.000;
179303;TK. ASSALAM / SIMPATI;PS. SAGALA HERANG, SUBANG;32;Toko Kelontong;BDG;BANDUNG;;;SUBANG;41211;;
955855;TK. SALUYU;JL. RAYA CIPEUNDEUY RENDE DPN FLAMBOYAN MOTOR RENDE CIKALONG WETAN PURWAKARTA;32;Toko Kelontong;BDG;BANDUNG;;;BANDUNG BARAT;40558;;
871032;AP. KARTIKAH;JL.JELAMBAR BARAT III NO.45/A-13 RT 014 RW 011,JELAMBAR BARU GROGOL-PETAMBURAN,JAKARTA BARAT - 11460;14;Apotek;JK2;JAKARTA-2;;;JAKARTA BARAT;11460;02.691.718.7-036.000;
1004739;AP. VICTORY KJI;LIPPO MALL KRAMAT JAK LT.GF NO. 19A;14;Apotek;PJT;PEJATEN;;;JAKARTA TIMUR;13510;09.660.230.5-045.000;
1000731;AP. PERMATA;JL. GORANG NO.RT.RW. KEL.SARIRA KEC.MAKALE UTARA TANA TORAJA SULAWESI SELATAN;14;Apotek;MKS;MAKASSAR;;;TANA TORAJA;91817;66.767.128.3-803.000;
757739;AP. TIGA PUTRA;JL.NENE MALLOMO TANETE MARITENGNGAE SIDRAP;14;Apotek;MKS;MAKASSAR;;;SIDENRENG RAPPANG/RAPANG;91611;08.299.499.7-802.000;
540522;AP. NABIL FARMA;JL. TOMAKAKA NO.3 DEPAN RSU. BATAR GURU BELOPA;14;Apotek;MKS;MAKASSAR;;;LUWU;91994;16.287.086.9-803.000;
1015036;TK. R-H;JL. KAMPUNG CIKEUYEUP RT.01 RW.13 CIPEUNDEUY, NANGGELENG BANDUNG;32;Toko Kelontong;BDG;BANDUNG;;;BANDUNG BARAT;40558;;
174430;TK. MATRIK;JL. CIKALONG WETAN NO. 50;32;Toko Kelontong;BDG;BANDUNG;;;BANDUNG BARAT;40556;;
